Time, Seats Used, Seats Taken, Delta_Time, Increment_Used, Increment_Reserved
300,207,149,0,0,0
300,207,149,0,0,0
300,206,149,0,0,0
300,206,149,0,0,0
300,206,150,0,0,0
300,206,151,0,0,0
300,205,151,0,0,0
300,205,151,0,0,0
300,204,151,0,0,0
300,204,151,0,0,0
300,203,151,0,0,0
300,203,151,0,0,0
300,203,152,0,0,0
300,203,153,0,0,0
300,203,154,0,0,0
300,202,154,0,0,0
300,202,154,0,0,0
300,201,154,0,0,0
300,201,154,0,0,0
300,201,155,0,0,0
300,201,156,0,0,0
300,201,157,0,0,0
300,200,157,0,0,0
300,200,157,0,0,0
300,199,157,0,0,0
300,199,157,0,0,0
300,198,157,0,0,0
300,198,157,0,0,0
300,198,158,0,0,0
300,198,159,0,0,0
300,197,159,0,0,0
300,197,159,0,0,0
300,196,159,0,0,0
300,196,159,0,0,0
300,196,160,0,0,0
300,196,161,0,0,0
300,196,162,0,0,0
300,195,162,0,0,0
300,195,162,0,0,0
300,194,162,0,0,0
300,194,162,0,0,0
300,193,162,0,0,0
300,193,162,0,0,0
300,193,163,0,0,0
300,192,163,0,0,0
300,192,163,0,0,0
300.3794,192,164,0.379364,72.83789,62.2157
300.3794,191,164,0,0,0
300.3794,191,164,0,0,0
303.3921,191,165,3.012695,575.4248,497.0947
304.7728,192,164,1.380768,265.1074,226.4459
305.7143,193,163,0.9414673,181.7032,153.4592
305.7245,194,162,0.01016235,1.971497,1.646301
305.7245,193,162,0,0,0
305.9872,193,162,0.2626953,50.7002,42.55664
307.1429,193,163,1.155701,223.0502,188.3792
309.5942,194,162,2.451355,475.5629,397.1195
310,194,163,0.4057922,78.72369,66.14413
311.4286,195,162,1.428558,278.5689,231.4265
311.4286,196,161,0,0,0
311.464,197,160,0.03540039,6.973877,5.664063
311.464,196,160,0,0,0
311.464,196,160,0,0,0
311.5471,196,161,0.0831604,16.29944,13.38882
312.0251,197,160,0.4779968,94.16537,76.47949
312.8571,198,159,0.8320313,164.7422,132.293
314.2655,199,158,1.408325,280.2567,222.5154
314.2857,199,159,0.02023315,4.026398,3.217072
314.2857,200,158,0,0,0
314.2857,201,157,0,0,0
314.2857,202,156,0,0,0
314.2857,203,155,0,0,0
314.2857,204,154,0,0,0
315.0936,205,153,0.8078613,165.6116,123.6028
315.0936,204,153,0,0,0
315.7143,204,153,0.6207275,126.6284,94.97131
315.7143,205,152,0,0,0
315.7143,206,151,0,0,0
316.0043,207,150,0.2900085,60.03177,43.50128
316.0043,206,150,0,0,0
317.1429,206,150,1.13855,234.5413,170.7825
317.1429,207,149,0,0,0
317.1429,208,148,0,0,0
317.1429,209,147,0,0,0
