ID,Time in System, Time in search
1049,1738.868,0
1096,1646.158,0
1254,1347.021,0
1354,1184.534,0
1070,1714.986,0
1071,1714.986,0
1017,1819.141,0
1018,1819.141,0
1019,1819.141,0
952,1961.802,0
1206,1469.104,0
1516,896.1587,0
1126,1635.045,0
1484,964.9509,0
1485,964.9509,0
1054,1789.419,0
1076,1750.975,0
1587,780.0227,0
1546,849.4498,0
1417,1104.12,0
1141,1636.076,0
1418,1103.121,0
1471,1006.389,0
1409,1134.738,0
1318,1324.597,0
1319,1324.597,0
1392,1181.047,0
1203,1520.74,0
1204,1520.74,0
1205,1520.74,0
1624,709.6771,0
1625,709.6771,0
1525,921.7593,0
1224,1500.846,0
1420,1136.841,0
1421,1136.841,0
1623,732.2606,0
1026,1893.904,0
1027,1893.904,0
1028,1893.904,0
1538,921.0234,0
1263,1453.164,0
1506,998.4692,0
1507,998.4692,0
1014,1936.895,0
1015,1936.895,0
1016,1936.895,0
1363,1293.483,0
1066,1843.086,0
1067,1843.086,0
1068,1843.086,0
1108,1760.104,0
1519,983.7008,0
1282,1444.87,0
1283,1444.87,0
1397,1231.334,0
1398,1231.334,0
961,2074.159,0
1085,1820.286,0
1739,557.1843,0
1536,962.9825,0
1152,1699.869,0
1169,1674.372,0
1146,1721.001,0
1380,1294.077,0
973,2062.533,213.5199
974,2062.533,213.5199
975,2062.533,213.5199
976,2062.533,213.5199
1439,1161.773,0
1440,1161.773,0
1441,1161.773,0
1105,1804.44,0
1444,1164.962,0
1273,1501.622,0
1416,1223.455,0
1492,1082.674,0
1434,1184.641,0
1222,1593.041,0
1055,1915.962,0
1238,1570.23,0
1385,1306.967,0
1161,1714.649,0
1162,1714.649,0
1078,1879.527,0
1079,1879.527,0
1396,1284.951,0
1371,1335.57,0
1245,1561.611,0
1246,1561.611,0
1524,1034.073,0
1580,934.1273,0
1581,934.1273,0
1342,1404.635,0
1343,1404.635,0
1578,944.2285,0
1077,1890.831,0
1135,1785.914,0
1399,1288.745,0
1790,508.9861,0
978,2102.655,0
958,2143.57,0
959,2143.57,0
960,2143.57,0
1101,1860.68,0
1102,1860.68,0
1218,1640.787,0
1219,1640.787,0
1220,1640.787,0
1221,1640.787,0
1666,780.651,0
1594,944.4103,0
1150,1782.077,0
1620,886.6488,0
1209,1672.194,0
1210,1672.194,0
1211,1672.194,0
1330,1480.81,0
1331,1480.81,0
1332,1480.81,0
1042,2015.506,0
1615,904.9655,0
944,2220.527,0
1052,1996.498,0
1053,1996.498,0
1117,1868.963,0
1118,1868.963,0
1530,1081.312,0
986,2139.459,0
1030,2049.098,0
1532,1086.4,0
1770,613.1707,0
1116,1887.324,0
1099,1917.631,0
1297,1567.695,0
1298,1567.695,0
1264,1616.348,0
1265,1616.348,0
1266,1616.348,0
1267,1616.348,0
1873,427.9122,0
1093,1952.04,0
1611,968.6716,0
1393,1395.322,0
1394,1395.322,0
1184,1779.028,0
1148,1867.661,0
1153,1853.723,0
1154,1853.723,0
1155,1853.723,0
1381,1439.361,0
1382,1439.361,0
1383,1439.361,0
1242,1694.182,0
1243,1694.182,0
1384,1448.752,0
1676,864.585,0
1677,864.585,0
1593,1044.835,0
1458,1303.888,0
1451,1318.529,0
1621,976.7258,0
1622,976.7258,0
1481,1269.201,0
1482,1269.201,0
1247,1716.634,0
1400,1439.496,0
1401,1439.496,0
1662,915.8859,0
1144,1923.774,0
1145,1923.774,0
1585,1087.491,0
1514,1231.565,0
1640,981.4895,0
1427,1402.281,0
1325,1615.881,0
1326,1615.881,0
1337,1602.394,0
1730,805.0099,0
1483,1303.144,0
1127,1984,16.99933
1128,1984,16.99933
1129,1984,16.99933
1130,1984,16.99933
1689,901.3588,0
1333,1618.123,0
1183,1874.899,0
1603,1092.033,0
1641,1007.654,0
1457,1380.859,0
1314,1671.835,0
1315,1671.835,0
1403,1489.443,0
1415,1460.79,0
1413,1471.818,0
1414,1471.818,0
1391,1529.875,0
1610,1097.782,0
1404,1505.868,0
1493,1345.324,0
1494,1345.324,0
1825,688.5706,0
1327,1678.962,0
1280,1758.547,0
1281,1758.547,0
1405,1519.447,0
1410,1509.739,0
1549,1234.585,0
1131,2047.205,20.38818
1132,2047.205,20.38818
1133,2047.205,20.38818
1134,2047.205,20.38818
1879,574.7991,0
1617,1111.624,0
1443,1459.33,0
1548,1252.66,0
1104,2104.269,0
1031,2253.368,0
1495,1373.989,0
1720,921.2418,0
1599,1183.449,0
1741,890.1404,0
