Time, Seats Used, Seats Taken, Delta_Time, Increment_Used, Increment_Reserved
220.181,284,115,0.2207794,62.70135,25.38963
220.4592,284,116,0.2781982,79.0083,32.271
220.7652,285,115,0.3060303,87.21863,35.19348
221.4064,286,114,0.6412659,183.402,73.10431
221.4064,286,115,0,0,0
225.5799,286,116,4.173416,1193.597,484.1163
228.5302,286,117,2.950317,843.7908,345.1871
229.8322,286,118,1.302032,372.3813,153.6398
230.722,287,117,0.8898163,255.3773,104.1085
235.5208,287,118,4.798752,1377.242,566.2527
235.931,288,117,0.410202,118.1382,47.99364
239.2286,289,116,3.297623,953.0129,382.5242
242.3786,289,117,3.149994,910.3483,368.5493
242.3872,289,118,0.008560181,2.473892,1.010101
245.8714,289,119,3.484283,1006.958,414.6297
245.8714,289,120,0,0,0
245.9804,289,121,0.1089325,31.48149,13.18083
246.0221,290,120,0.04174805,12.10693,5.009766
246.8763,291,119,0.8542023,248.5729,101.6501
250.9572,291,120,4.080826,1187.52,489.6991
251.7364,291,121,0.7792664,226.7665,94.29123
253.5512,292,120,1.814819,529.9272,217.7783
254.8122,293,119,1.261002,369.4734,150.0592
256.4934,293,120,1.681137,492.5732,201.7365
257.0836,294,119,0.5902405,173.5307,70.23862
257.0836,294,120,0,0,0
257.0836,294,121,0,0,0
260.0138,294,122,2.930176,861.4717,357.4814
264.1145,294,123,4.100739,1205.617,504.3908
264.5836,295,122,0.4690857,138.3803,57.22845
264.5836,295,123,0,0,0
265.3759,295,124,0.7922974,233.7277,98.24487
265.4743,296,123,0.09835815,29.11401,12.09805
271.6256,296,124,6.151337,1820.796,762.7657
273.9713,296,125,2.345703,694.3281,293.2129
274.304,297,124,0.3326721,98.80362,41.25134
274.8273,297,125,0.5233154,155.4247,65.41443
274.8273,297,126,0,0,0
274.8273,297,127,0,0,0
275.4221,297,128,0.5948486,176.67,76.14063
275.7622,297,129,0.3400879,101.0061,43.87134
277.9713,298,128,2.209106,658.3137,282.7656
281.1087,299,127,3.13736,938.0706,398.4447
281.1087,299,128,0,0,0
285.3445,299,129,4.235748,1266.489,546.4115
285.3445,299,130,0,0,0
285.3445,299,131,0,0,0
285.6523,299,132,0.3078613,92.05054,40.6377
286.6343,300,131,0.9820251,294.6075,128.6453
287.2335,300,132,0.5991516,179.7455,79.08801
289.156,301,131,1.922516,578.6772,251.8496
290.475,301,132,1.31897,397.0099,174.104
291.8119,302,131,1.336914,403.748,175.1357
295.2043,303,130,3.392456,1027.914,441.0193
296.0519,303,131,0.8475952,256.8214,111.035
296.0519,303,132,0,0,0
297.5262,303,133,1.474243,446.6957,196.0743
297.6666,304,132,0.1404114,42.68506,18.5343
298.0051,304,133,0.3384705,102.895,45.01657
299.1064,305,132,1.101318,335.9021,145.374
300,306,131,0.8936157,273.4464,117.0637
300,305,131,0,0,0
300,305,131,0,0,0
300,305,132,0,0,0
300,304,132,0,0,0
300,304,132,0,0,0
300,304,133,0,0,0
300,303,133,0,0,0
300,303,133,0,0,0
300,303,134,0,0,0
300,302,134,0,0,0
300,302,134,0,0,0
300,302,135,0,0,0
300,301,135,0,0,0
300,301,135,0,0,0
300,301,136,0,0,0
300,300,136,0,0,0
300,300,136,0,0,0
300,300,137,0,0,0
300,299,137,0,0,0
300,299,137,0,0,0
300,299,138,0,0,0
300,298,138,0,0,0
300,298,138,0,0,0
300,298,139,0,0,0
300,297,139,0,0,0
300,297,139,0,0,0
300,297,140,0,0,0
300,296,140,0,0,0
300,296,140,0,0,0
300,296,141,0,0,0
300,295,141,0,0,0
300,295,141,0,0,0
300,294,141,0,0,0
300,294,141,0,0,0
300,293,141,0,0,0
300,293,141,0,0,0
300,292,141,0,0,0
300,292,141,0,0,0
300,292,142,0,0,0
300,291,142,0,0,0
300,291,142,0,0,0
300,291,143,0,0,0
300,290,143,0,0,0
300,290,143,0,0,0
300,289,143,0,0,0
300,289,143,0,0,0
300,289,144,0,0,0
300,288,144,0,0,0
300,288,144,0,0,0
300,287,144,0,0,0
300,287,144,0,0,0
300,286,144,0,0,0
300,286,144,0,0,0
300,286,145,0,0,0
300,285,145,0,0,0
300,285,145,0,0,0
300,285,146,0,0,0
300,284,146,0,0,0
300,284,146,0,0,0
300,283,146,0,0,0
300,283,146,0,0,0
300,282,146,0,0,0
300,282,146,0,0,0
300,281,146,0,0,0
300,281,146,0,0,0
300,281,147,0,0,0
300,280,147,0,0,0
300,280,147,0,0,0
300,280,148,0,0,0
300,279,148,0,0,0
300,279,148,0,0,0
300,279,149,0,0,0
300,278,149,0,0,0
300,278,149,0,0,0
300,278,150,0,0,0
300,277,150,0,0,0
300,277,150,0,0,0
300,277,151,0,0,0
300,276,151,0,0,0
300,276,151,0,0,0
300,276,152,0,0,0
300,275,152,0,0,0
300,275,152,0,0,0
300,274,152,0,0,0
300,274,152,0,0,0
300,274,153,0,0,0
300,273,153,0,0,0
300,273,153,0,0,0
300,273,154,0,0,0
300,272,154,0,0,0
300,272,154,0,0,0
300,272,155,0,0,0
300,271,155,0,0,0
300,271,155,0,0,0
300,271,156,0,0,0
300,270,156,0,0,0
300,270,156,0,0,0
300,270,157,0,0,0
300,269,157,0,0,0
300,269,157,0,0,0
300,268,157,0,0,0
300,268,157,0,0,0
300,267,157,0,0,0
300,267,157,0,0,0
300,266,157,0,0,0
300,266,157,0,0,0
300,266,158,0,0,0
300,265,158,0,0,0
300,265,158,0,0,0
300,264,158,0,0,0
300,264,158,0,0,0
300,263,158,0,0,0
300,263,158,0,0,0
300,263,159,0,0,0
300,262,159,0,0,0
300,262,159,0,0,0
300,261,159,0,0,0
300,261,159,0,0,0
300,260,159,0,0,0
300,260,159,0,0,0
300,259,159,0,0,0
300,259,159,0,0,0
300,259,160,0,0,0
300,259,161,0,0,0
300,259,162,0,0,0
300,259,163,0,0,0
300,258,163,0,0,0
300,258,163,0,0,0
300,258,164,0,0,0
300,257,164,0,0,0
300,257,164,0,0,0
300,256,164,0,0,0
300,256,164,0,0,0
300,256,165,0,0,0
300,255,165,0,0,0
300,255,165,0,0,0
300,254,165,0,0,0
